split,index,label,text_preview,response,analysis
train,290,0,"The first Trump-Clinton presidential debate transcript, annotated Hillary...",No,no
train,250,1,Biden raises possibility of 2020 presidential bid Vice President Biden on...,No,no
train,65,1,Man charged with murder after driving into anti-far-right protesters in...,Yes,yes
train,10,0,"Donald J. Trump on the Stakes of the Election - June 22, 2016 - Donald J....",Yes,yes
train,144,1,"BREAKING: MALIA OBAMA EXPELLED FROM HARVARD Share this: Malia Obama, who has...",No,no
train,157,0,Clinton campaign’s claim that Trump would ‘force schools to allow guns in...,No,no
train,263,1,Twitter Caught Leaking Donald Trump's Private Messages in Undercover Sting...,No,no
train,375,0,Transcript of Wednesday's presidential debate The following is a transcript...,No,no
train,133,1,New Law Makes it Illegal to Shower and Do Laundry on Same Day California...,No,no
train,210,0,WATCH FULL Ted Cruz presser on new deal with Kasich (UPDATE: PART TWO ADDED)...,No,no
train,218,0,"Data on Campaign Finance, Super PACs, Industries, and Lobbying Ruth Marcus,...",No,no
train,175,0,Schneiderman suing Trump over DACA cites 'discriminatory animus' Schneiderman...,No,no
train,89,1,whathappensintheusa.com -&nbspwhathappensintheusa リソースおよび情報 This Domain Name...,No,no
train,303,0,"Remarks by the President at Campaign Event -- Colorado Springs, CO Colorado...",No,no
train,217,1,Charleston Shooter Dylann Roof Moved to Death Row in Terre Haute Federal...,No,no
train,38,0,Protecting Our Children from the Dangers of Smoking Protecting Our Children...,No,no
train,2,0,"Palin: Pioneer, maverick -- and now game-changer (CNN) -- The McCain campaign...",Yes,yes
train,226,0,"Dr. James Dobson James C. Dobson, Ph.D., is founder and chairman of Focus on...",No,no
train,169,1,"Fact-Check: No, Fall River, Massachusetts, Was Not ‘Built by Immigrants’ Rep....",No,no
train,26,0,"'This Week' Transcript: Pelosi and Gates AMANPOUR: Madam Speaker, thank you...",Yes,yes
train,192,1,DONALD TRUMP PRAISES COLONEL SANDERS FOR HIS SERVICE IN THE CIVIL WAR Manny...,No,no
train,190,1,Hurricane Irene: ‘Photo’ of shark swimming in street is fake Holy moly! A...,No,no
train,149,0,"'This Week' Transcript: Holder and Giuliani TAPPER: Good morning, and a happy...",Yes,yes
train,91,0,"Oct. 11: Levin, Graham, McCaffrey, Myers, roundtable Oct. 11: The debate over...",Yes,yes
train,293,0,"The CNN Miami Republican debate transcript, annotated Donald Trump, Sen. Ted...",No,no
train,180,1,THIS ARTICLE RETRACTED: Red Crescent Says No Evidence of Chemical Attack in...,No,no
train,276,0,U.S. Senate: U.S. Senate Roll Call Votes 111th Congress Roll Call Vote 111th...,No,no
train,227,0,john.he.is YouTube をでご覧いただいています。 この設定は下で変更 できます。,No,no
train,268,0,U.S. Department of Defense Know Your Military Discover the new #KnowYourMil...,No,no
train,151,0,Peanut Product Recall Took Company Approval “That’s what Sasha eats for lunch...,No,no
train,238,1,"The hacked emails at the center of Mueller’s Russia investigation, explained...",No,no
train,85,0,Trump on Prejean: Same as Obama Barack Obama ended up in the middle of an...,Yes,yes
train,72,1,Facebook 移動: このメニューを開くには、 alt と / を同時に押してください,No,no
train,130,0,Supreme Court Vacancy Video Interest Successfully Added We'll notify you here...,No,no
train,29,0,One in Four One in Four Congressman Joe Pitts Blocked Unblock Follow...,No,no
train,43,0,"HuffPost - Breaking News, U.S. and World News Real Life. Real News. Real...",No,no
train,231,1,"Mueller Will Be Forced To Resign Over Pelosi Affair Robert Mueller’s steamy,...",No,no
train,93,0,John McCain for President John McCain will establish a market-based system to...,No,no
train,94,0,"The Des Moines Register Barnes, Paige … Foster? Is the Osky product bound for...",No,no
train,338,0,"Trump asking Congress, not Mexico, to pay for border wall Washington (CNN)...",Yes,yes
train,88,0,Remarks by the President at CNBC Town Hall Discussion on Jobs Newseum...,No,no
train,123,0,The Daily Show with Trevor Noah About the Show The Daily Show with Trevor...,No,no
train,118,0,Sen. Sanders warns of ‘frightening trend’ towards oligarchy Bernie Sanders...,No,no
train,312,0,"Call ‘Islamic terrorism’ what it is: a threat to West, Jeb Bush says...",Yes,yes
train,55,0,FindArticles.com FINDARTICLES is a CBS Interactive portal that lets you find...,No,no
train,34,0,Has the potency of pot changed since President Obama was in high school?...,No,no
train,221,1,"Lisa Page Squeals: DNC Server Was Not Hacked By Russia Lisa Page, former FBI...",No,no
train,240,1,82-Year-Old Who Killed A Muslim In Self-Defense Gets The Death Penalty...,No,no
train,281,1,"Legendary Actor Kirk Douglas Dead, 4 Days Before His 101st Birthday News...",No,no
train,289,0,"Author Offers Insights on Slavery, the Capitol, and Obama's Inauguration...",No,no
train,247,0,Job Openings and Labor Turnover Survey News Release For release 10:00 a.m....,Yes,yes
train,358,0,"Debbie Wasserman Schultzさんのツイート: ""Syria and Nicaragua are the only nations...",No,no
train,208,1,Putin says: ‘Pope Francis Is Not A Man Of God’ | Must-See !! ログイン 送信する...,No,no
train,198,0,Obama YouTube をでご覧いただいています。 この設定は下で変更 できます。,No,no
train,120,0,"Transcript: Interview with Donald Trump DONALD TRUMP, the President of the...",Yes,yes
train,341,0,WATCH LIVE: Tim Kaine and Corey Stewart meet for first U.S. Senate debate in...,No,no
train,269,1,About Mayor Bhalla Ravi Bhalla was elected Hoboken’s 39th Mayor on November...,No,no
train,370,1,Leonardo DiCaprio Tells President Obama That He's Going to Mars Leonardo...,No,no
train,97,0,Peace Through Strength and American Pride vs. “Enemy-Centric” Policy 移動:...,No,no
train,53,1,Bill Gates: “I think Donald Trump will go down to history as one of the...,No,no
train,336,0,U.S. Senator Rand Paul of Kentucky Services for Kentucky It is an absolute...,No,no
train,106,1,BREAKING: FBI Issues Warrant For Obama’s Arrest After Confirming Illegal...,No,no
train,66,0,Senate Passes Obama-Hagel Provision Aimed at Preventing Nuclear Terrorism...,No,no
train,178,1,Obama Orders Life-Sized Bronze Statute of Himself To Be Permanently Installed...,No,no
train,223,0,"'This Week' Transcript: Hoyer, Boeher and Bill Gates TAPPER (voice-over):...",No,no
train,355,0,"Ad says Obama apologized, showed weakness on Iran A new ad from an...",No,no
train,334,0,VIDEO: Special Preview Of Jersey Shore In Miami! Click to share on Facebook...,No,no
train,264,1,Clinton Foundations Sends Water To Houston For $7 A Bottle Fact Check Fact-...,No,no
train,350,1,Thinking about writing in a candidate on Election Day? Read this before you...,No,no
train,113,0,Situation Syria Regional Refugee Response The second edition of “Heya”...,No,no
train,213,1,"Police Discover Meth Lab In Back Room of Alabama Walmart 0 DECATUR, Alabama –...",No,no
test,91,0,Hillary Clinton Transcript: Building the ‘Growth and Fairness Economy’...,No,no
test,43,0,Joint DHS and ODNI Election Security Statement Joint DHS and ODNI Election...,Yes,yes
test,26,0,"""Face the Nation"" transcripts, August 26, 2012: Rubio, Priebus, Barbour,...",No,no
test,87,1,BREAKING: Malia Obama SUSPENDED After Racist Anti-White Attack Goes Viral...,No,no
test,81,1,Eric Trump: It would be 'foolish' for my dad to release tax returns Eric...,No,no
test,33,0,"'This Week' Transcript: Biden JAKE TAPPER, HOST: I know that there are some...",Yes,yes
test,64,1,Who is affected by the government shutdown? Thousands of government workers...,No,no
test,62,0,"Democratic National Convention Wednesday, August 27, 2008 at 08:20 PM Beau, I...",Yes,yes
test,32,0,Say What YouTube をでご覧いただいています。 この設定は下で変更 できます。,No,no
test,6,1,SPECIAL REPORT: GEORGIA BECOMES FIRST STATE TO BAN MUSLIM CULTURE IN HISTORIC...,No,no
test,11,0,Rand Paul: Will Donald Trump betray voters by hiring John Bolton? By Sen....,No,no
test,97,0,A comprehensive investigation of voter impersonation finds 31 credible...,No,no
test,54,1,Laguna Beach Antifa 22m David Hogg Didn't Attend Parkland High School I Went...,No,no
test,35,0,Why the Public Option Isn't the Only Answer to Health-Care Reform A dangerous...,No,no
test,5,1,"Statement from FDA Commissioner Scott Gottlieb, M.D., on FDA’s ongoing...",No,no
test,0,0,'This Week' Transcript: Geithner TAPPER: Secretary Geithner thanks for...,Yes,yes
test,42,0,"Summing Summertime: Part 4 October 19, 2007 | Check back periodically for new...",No,no
test,16,0,Estonia Might Have The Most Efficient Tax Filing System In The World...,No,no
test,90,0,"What OFA Has Accomplished, And The Fight Ahead What OFA Has Accomplished, And...",No,no
test,96,1,ICE Detainer Issued for Suspected Wine Country Arsonist in Sonoma Jail...,No,no
test,20,0,"Rule by Rentiers Of course, that’s not the way what I call the Pain Caucus...",No,no
test,56,0,"Family Policy Alliance Speak Up We have the right, privilege and obligation...",No,no
test,70,1,Puerto Rico Mayor Facing Fraud Charges Over Millions In Gov’t Funds Miguel G....,No,no
test,89,0,"Senator Biden’s Remarks in Springfield, Ill. In all my time in the United...",Yes,yes
test,71,0,"Donald Trump, Billy Bush: Interview Scrambles Race The bombshell dropped on...",No,no
test,1,0,"At Trump hotel site, immigrant workers wary Workers leave the site of the...",No,no
test,14,1,Singer Tina Turner: “This Thanksgiving Is The First Time in 8 Years That I am...,No,no
test,9,0,Power & Renewable Energy Analysis Our powers combined Power is set to play a...,No,no
test,19,0,"As Dems’ “Stimulus” Anniversary Nears, Americans Ask: “Where are the Jobs?”...",No,no
test,69,0,Memory Lapse? Trump Seeks Distance From 'Advisor' With Past Ties to Mafia...,No,no
test,4,0,"President Trump in Moon Township, Pennsylvania March 10, 2018...",No,no
test,47,1,"FOX Network Picks Up ‘Roseanne,’ Saying It Has No Problem With Occasional...",No,no
test,18,1,9 celebrities who say they'll move to Canada if Donald Trump becomes...,No,no
test,55,1,"The pro-Russia, pro-weed, pro-Assange GOP congressman who will be tough to...",No,no
test,84,0,Arizona Department of Public Safety Crime in Arizona Reports An Annual Report...,No,no
test,98,0,Terror Suspects Are Buying Guns - and the FBI Can't Stop Them It's amazing...,No,no
test,39,1,Facebook 移動: このメニューを開くには、 alt と / を同時に押してください,No,no
test,46,1,LISTEN: Curious Robocall Seeks 'Damaging' Information on Moore LISTEN:...,No,no
test,66,0,State of the Union 2013 The State of the Union 2012 “We can either settle for...,Yes,yes
test,57,0,H1N1 vaccinations to be offered to Guantanamo Bay detainees Washington (CNN)...,Yes,yes
test,22,1,Debbie Wasserman Schultz Aide Arrested Trying to Flee the Country Debbie...,No,no
test,13,0,Obama’s Health Care Speech to Congress I am not the first President to take...,Yes,yes
test,100,1,John Hagee Calls For “Prosecuting Women Who Say God’s Name During...,No,no
test,15,0,McDonnell Letter Urges No Delay in Virginia Offshore Energy Exploration and...,No,no
test,85,0,Planned Parenthood® Action Center John McCain In His Own Words McCain has...,No,no
test,92,0,"PWNED: House GOP Dominates Twitter, YouTube, Social Media in Congress PWNED:...",No,no
test,61,0,"Care Without Coverage: Too Little, Too Late × Close Downloading and Using...",No,no
test,49,1,"InShapeToday Fleas, ants, and roaches are one of the most common and most...",No,no
test,88,1,Lance Armstrong's defiant Twitter photo shows him relaxing with seven yellow...,No,no
test,99,1,"Bill Murray Had This to Say About Rochester, New Hampshire Residents – News...",No,no
test,65,0,"Interest Group Ratings Budget, Spending and Taxes 2001 On the votes that the...",No,no
test,79,0,Remarks of Senator Obama: The War We Need to Win Remarks of Senator Obama:...,No,no
test,74,1,McCain Blamed For Sabotaging Trump Senator John McCain should be supporting...,No,no
test,58,0,"Carolyn B. Maloneyさんのツイート: ""Women's health & wellbeing don’t seem to count in...",No,no
test,10,0,"Ralph Nader on Barack Obama: ""It is Quite Clear He is a Corporate Candidate...",No,no
test,101,1,Actress Sandra Bullock to Hillary Clinton if You Don't Like Our President You...,No,no
test,52,0,Krugman calls Senate health care bill similar to law in Massachusetts The...,No,no
test,76,0,Illinois General Assembly × The Illinois General Assembly offers the Google...,No,no
test,95,0,Who We Are Our History Bright Horizons has been changing the way the world...,No,no
test,21,0,Philando Castile Had Been Stopped 52 Times By Police – WCCO — When Philando...,No,no
test,45,1,Food Stamp Enrollment Drops by Four Million in One Month Four million people...,No,no
test,48,0,Harry Reid YouTube をでご覧いただいています。 この設定は下で変更 できます。,No,no
test,17,0,"Hannity says Obama won't even use the term ""war on terrorism"" On Sean...",Yes,yes
test,50,0,Change We Can Believe In Remarks of Senator Barack Obama: Apostolic Church of...,Yes,yes
test,80,0,Debt Day: A Symbol of Washington’s Arrogant Culture of Borrowing and Spending...,No,no
test,24,0,RACE FOR CITY HALL: The Republican Candidate; A Mercurial Mayor's Confident...,Yes,yes
test,2,1,"Man pardoned by Obama ‘executed’ by masked men at halfway house SAGINAW,...",No,no
test,30,0,"Transcript: The Democratic debate in Milwaukee, annotated Bernie Sanders and...",No,no
test,75,0,"Sarah Palinさんのツイート: ""Obama lied to the American people. Again. He said it...",No,no
test,12,0,'This Week' Transcript: Odierno and Chiarelli AMANPOUR: Good morning. I'm...,No,no
test,29,0,Pelosi urges minimum-wage hike House Minority Leader Nancy Pelosi on Thursday...,No,no
test,59,0,Obama: Gitmo inspires jihadists About This Show From the country’s major...,No,no
test,78,0,Writers May Have Pact. Huckabee Crosses Picket Line—Again SEARCH keyword:...,No,no
test,41,0,U.S. Senate: U.S. Senate Roll Call Votes 108th Congress Use this guide to...,No,no
test,25,1,FBI uncovered Russian bribery plot before Obama administration approved...,No,no
test,7,0,"Earmark reform? 2009 spending bill contains 9,000 of them WASHINGTON — During...",Yes,yes
test,28,1,"Russian source behind Trump dossier killed in Russian plane crash, Rosatom...",No,no
test,86,0,Percent change from preceding period 17.76 KB View/Download File Why the...,No,no
test,94,0,Sen. Barack Obama's answer to meeting energy demands 自動再生...,No,no
test,37,0,The Colbert Report About the Show The Colbert Report As America's most...,Yes,yes
test,93,0,"Rick Perry says he switched to GOP at a younger age than Reagan did ""I became...",No,no
test,38,0,YouTube YouTube をでご覧いただいています。 この設定は下で変更 できます。,No,no
test,8,0,The Committee on Energy and Commerce Barton: Medicare Drug Program Drawing...,No,no
test,53,0,"McCain Campaigns In Nashville NASHVILLE, Tenn. - Republican presidential...",No,no
test,73,0,Full Interview Transcript: President Barack Obama This is a transcript of the...,No,no
test,34,0,"Letter to the Honorable John Boehner providing an estimate for H.R. 6079, the...",No,no
test,23,0,Congressman Pence Discusses House Republican Energy Bill on MSNBC's Morning...,No,no
test,83,0,"Background Briefing on GM Restructuring, May 31, 2009 THE WHITE HOUSE Office...",Yes,yes
test,60,0,Florida Democrats Ask HHS to Protect Floridians from High Insurance Premiums...,No,no
test,51,1,Babysitter on Crystal Meth Eats 3-Month-Old Baby 9.6k SHARES Share Tweet...,No,no
test,63,0,China's Space Threat: How Missiles Could Target U.S. Satellites At 5:28 PM...,No,no
test,36,0,"3rd Democratic debate transcript, annotated: Who said what and what it meant...",No,no
test,44,1,BREAKING: President Trump Just Told Paul Ryan ‘You’re Fired’ Paul Ryan may be...,No,no
test,77,0,Remarks on counterterrorism at Stanford University In the aftermath of the...,No,no
test,72,0,"To young people who are undocumented: This is your country, too. To young...",No,no
test,40,0,Should ISIS' gains lead to more U.S. troops in Iraq? The territorial gains of...,Yes,yes
test,27,1,U.N. Official 'Accidentally' Crushes Own Throat Right Before Testifying...,No,no
test,82,0,"Washington Post: Breaking News, World, US, DC News & Analysis It was the last...",No,no
test,68,0,International Energy Statistics Projects published on Beta are not final and...,No,no
test,67,1,Trump Nation 移動: このメニューを開くには、 alt と / を同時に押してください,No,no
test,31,0,"Pastors To Protest IRS Rules on Political Advocacy On Sept. 28, pastors from...",No,no
test,3,0,Country of Origin Labeling (COOL) Country of Origin Labeling (COOL) is a...,No,no
